island_name,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect
North and Middle Andaman_94,102.74853099825843,92.6881356265271,12.899119992616557,466167.2437162073,1426000.3801620468,1342.624795723235,36.27654767309075,0.0014886602297838265,west
North and Middle Andaman_95,0.027932278496547138,92.67113774509878,12.94894622319137,464330.27619110927,1431512.827256135,1340.386915005611,5.810466646783716,0.001652816152727047,west
North and Middle Andaman_96,0.023342115097752306,92.66898269946581,12.95264717935315,464097.0588549362,1431922.4083289034,1340.1250951073496,6.27344267279769,0.0016821521245741727,west
North and Middle Andaman_97,3.6231117204933883,92.70487789376574,13.087553727085918,468007.68489111564,1446836.6491191008,1343.0386110491147,20.917392948668116,0.0018166659742157745,west
North and Middle Andaman_98,0.2638862377569317,92.76505115168399,12.921149766911858,474513.74270924105,1428427.6829776394,1350.7591486251677,8.692286488565461,0.001451405269657857,east
North and Middle Andaman_99,0.6928668493516622,92.77290987718337,12.925098937283565,475366.6152421448,1428863.6387802865,1351.5769378718737,9.634660678360932,0.0014509753842937593,east
North and Middle Andaman_100,0.4122807344479095,92.76352760965277,12.930276830498793,474349.406293082,1429437.164641195,1350.5213894725323,8.874642076755729,0.0014618495970741701,east
North and Middle Andaman_101,0.14409126469136402,92.72973884743244,13.09300700188662,470703.36631107086,1447436.7054972106,1345.690922086804,21.911012118809566,0.0018228499670588957,west
North and Middle Andaman_102,3.0957439077150286,92.93290982113729,12.21384897350136,492702.43016062886,1350201.7216088972,1376.774213866144,13.809979837127583,0.0017960891629257474,east
North and Middle Andaman_103,14.60414230163732,92.93671492601779,12.39637019501081,493121.072333704,1370384.9169081948,1374.7339955685247,25.27803253067045,0.0016204692373979123,east
North and Middle Andaman_104,0.21455070735198445,92.93425589896371,12.916323551305826,492868.23777711665,1427883.2031416357,1369.0883438398225,26.767295459444274,0.0015785221317311585,east
North and Middle Andaman_105,12.639696138927048,92.9737823952023,12.965344236651877,497156.5331653355,1433303.4228803646,1372.9770806010108,30.12898062697736,0.001673121207727969,east
North and Middle Andaman_106,0.07389136232780945,92.98785378639445,12.999286709334001,498682.8442828256,1437056.8734495302,1374.2449162350836,26.755112754123658,0.0017726050870397407,east
North and Middle Andaman_107,0.11266136602769793,92.94823118437562,13.02369709506446,494386.651545551,1439756.8685393508,1369.7852493873288,23.373923178748168,0.0017168423146588928,east
North and Middle Andaman_108,0.06663867979767174,92.933039782129,13.051271273585698,492740.2347579425,1442806.588385885,1367.9502898560984,20.23479408197298,0.0017591661955947346,east
North and Middle Andaman_109,0.1401160031268634,93.05950003445159,13.223790321262792,506446.43558696395,1461884.8306395889,1380.5717355473919,14.206035325020549,0.002231466251073076,east
North and Middle Andaman_110,1328.6291867861742,92.92880800053845,13.23419963450738,492287.144043915,1463036.3091042913,1366.3860561155354,45.32007530603153,0.0020751573436839205,east
North and Middle Andaman_111,0.034404213014926764,93.01550107667411,13.284213621117365,501679.02450664865,1468566.2339376465,1375.508390047354,10.898967257902813,0.0023598468477320517,east
North and Middle Andaman_112,2.2736379779028058,93.01795528638178,13.316960976282743,501944.5951632744,1472187.7431702595,1375.6213092893395,13.304702461407421,0.0022773447919243136,east
